"ID","NAME","TYPE","MAJORS__C","INDUSTRIES__C","ACCTNUMBER__C"
"0017000000cvtEaAAI","Sierra Microwave Technology, Inc.","Off Maintenance","false","","616"
"0017000000cvtEcAAI","Sierra Nevada Corporation - Poway","Customer","false","","10220"
"0017000000cvtEdAAI","Sierra Nevada Corporation - Rancho Cordova","Customer","false","","9253"
"0017000000cvtEeAAI","Sierra Video Systems","Prospect","false","",""
"0017000000cvtEfAAI","Sieva Wireless","Prospect","false","","10175"
"0017000000cvtEgAAI","SigmaTel","Prospect","false","","8526"
"0017000000cvtEhAAI","Signal Technology","Ex-Customer","false","","4853"
"0017000000cvtEiAAI","Signature BioScience, Inc. (feb-04)","Off Maintenance","false","","2620"
"0017000000cvtEjAAI","Silicon Artist, Inc.","Prospect","false","","8060"
"0017000000cvtEkAAI","Silicon Graphics Inc","Prospect","false","","7354"
"0017000000cvtElAAI","Silicon Laboratories, Inc. - Chicago","Prospect","false","","9587"
"0017000000cvtEmAAI","Simulation Technology & Applied Research, Inc. (STAAR)","Prospect","false","","3892"
"0017000000cvtEnAAI","RF Micro Devices, Inc. - Dallas Design Center","Customer","false","","2660"
"0017000000cvtEoAAI","RF Micro Devices, Inc. - Tempe Design Center","Off Maintenance","false","","1125"
"0017000000cvtEpAAI","RF Micro Devices, Inc. - Torrance Design Center","Prospect","false","","5083"
"0017000000cvtEqAAI","Skycross","Prospect","false","",""
"0017000000cvtErAAI","SkyPilot Network, Inc. (feb-08)","Off Maintenance","false","","1872"
"0017000000cvtEsAAI","Softronics Limited Inc.","Ex-Customer","false","","6284"
"0017000000cvtEtAAI","Soilmoisture Equipment Corp","Prospect","false","",""
"0017000000cvtEuAAI","SOMA Networks, Inc.","Off Maintenance","false","","10010088"
"0017000000cvtEvAAI","Sonnet Software, Inc.","Partner","false","","2490"
"0017000000cvtEwAAI","South Dakota School of Mines & Technology","Ex-Customer","false","","1505"
"0017000000cvtExAAI","Southwest Microwave, Inc.","Prospect","false","","8296"
"0017000000cvtF1AAI","Spacek Labs, Inc.","Customer","false","","10368"
"0017000000cvtF3AAI","Sparta","Prospect","false","","4756"
"0017000000cvtF4AAI","SPARTECH-SOUTH","Ex-Customer","false","","1683"
"0017000000cvtF5AAI","Spectra Research","Off Maintenance","false","","5290"
"0017000000cvtF6AAI","Spectra Wireless, Inc.","Ex-Customer","false","","5308"
"0017000000cvtF7AAI","Spectral Research","Customer","false","","7884"
"0017000000cvtF8AAI","Spectral Systems Inc.","Prospect","false","",""
"0017000000cvtF9AAI","Spectrapoint Wireless","Out of Business","false","","10040016"
"0017000000cvtFAAAY","Spectrum Astro","Old Acolade Customer","false","","10030048"
"0017000000cvtFBAAY","Spectrum Control, Inc. (dec-07)","Off Maintenance","false","","568"
"0017000000cvtFCAAY","Spectrum Design Solutions","No Signed License Agreement","false","","9588"
"0017000000cvtFDAAY","Spectrum Microwave","Prospect","false","","7348"
"0017000000cvtFEAAY","SRA International, Inc. - Parent","Prospect","false","","9287"
"0017000000cvtFFAAY","Staccato Communications","Prospect","false","","5071"
"0017000000cvtFGAAY","Standard Microsystems Corporation","Prospect","false","","8665"
"0017000000cvtFIAAY","StarPort Communication","Prospect","false","","5973"
"0017000000cvtFJAAY","ST-Ericsson - CA (dec-07)","Out of Business","false","","6874"
"0017000000cvtFKAAY","Sycamore Networks, Inc. (dec-06)","Prospect","false","","637"
"0017000000cvtFMAAY","Stolar Research Corporation","Off Maintenance","false","","6542"
"0017000000cvtFNAAY","Sumitomo Electric Device Innovations USA","Partner","false","","3204"
"0017000000cvtFOAAY","Sumitomo Electric USA, Inc.","Ex-Customer","false","","5482"
"0017000000cvtFPAAY","Sycamore Networks, Inc.","Prospect","false","","639"
"0017000000cvtFQAAY","Mircosemi Frequency and Time Corporation","Customer","false","","10432"
"0017000000cvtFSAAY","Synopsys, Inc.","Partner","false","","5180"
"0017000000cvtFTAAY","Syracuse University - College of Engineering and Computer Science","Customer","false","","3287"
"0017000000cvtFUAAY","Systems Engineering Assoc. (dec-08)","Off Maintenance","false","",""
"0017000000cvtFVAAY","Taloma","Competitor","false","","4846"
"0017000000cvtFWAAY","TDK R&D Corporation","Out of Business","false","","3490"
"0017000000cvtFXAAY","TDK-EPC USA","Customer","false","","10084"
"0017000000cvtFYAAY","Technical Marketing Associates","Ex-Customer","false","","1696"
"0017000000cvtFZAAY","Technical Research and Manufacturing","Ex-Customer","false","","2230"
"0017000000cvtFbAAI","Technical Systems Integrators (aug-1-05)","Ex-Customer","false","","5389"
"0017000000cvtFcAAI","Telaxis (aug-02)","Prospect","false","","647"
"0017000000cvtFeAAI","Teledyne Technologies Incorporated - Parent","Prospect","false","","9047"
"0017000000cvtFgAAI","University of California - San Diego","Prospect","false","","758"
"0017000000cvtFhAAI","Technovative Applications","Off Maintenance","false","","2313"
"0017000000cvtFjAAI","Tektronics","Prospect","false","","6877"
"0017000000cvtFkAAI","Telaxis","Prospect","false","","10060051"
"0017000000cvtFoAAI","Teledyne Microwave Solutions - Mountain View","Customer","false","","5753"
"0017000000cvtFqAAI","Teletronics Technology Corp","Off Maintenance","false","","8921"
"0017000000cvtFrAAI","Telford Technologies","Prospect","false","","8932"
"0017000000cvtFsAAI","Telular","Prospect","false","","1043"
"0017000000cvtFtAAI","Temple University - ECE Department","Customer","false","","8700"
"0017000000cvtFuAAI","Tensolite","Off Maintenance","false","","3282"
"0017000000cvtFvAAI","Terocelo Inc.","Prospect","false","","9365"
"0017000000cvtFwAAI","Terry Flach","Off Maintenance","false","","8744"
"0017000000cvtFxAAI","Terry Lewis - Personal License","University Graduate","false","","10239"
"0017000000cvtFyAAI","Tessera Technologies (may-09)","Off Maintenance","false","","3208"
"0017000000cvtFzAAI","TetraFusion","Prospect","false","","8806"
"0017000000cvtG0AAI","Texas A&M University - Electrical Engineering","Ex-Customer","false","","4792"
"0017000000cvtG1AAI","Texas A&M University - Kingsville","Customer","false","","10127"
"0017000000cvtG2AAI","Texas Instruments (TI) - Germantown","Ex-Customer","false","","8843"
"0017000000cvtG3AAI","Texas Tech University - Department of Electrical and Computer Engineering","Customer","false","","10055"
"0017000000cvtG7AAI","ThingMagic Inc","Prospect","false","","8960"
"0017000000cvtG8AAI","Thinkom","Prospect","false","",""
"0017000000cvtG9AAI","Thomson Multimedia, Inc.","Ex-Customer","false","","1707"
"0017000000cvtGAAAY","Tideland Signal Corp.","Ex-Customer","false","","656"
"0017000000cvtGBAAY","Touchstone Research Laboratory Ltd.","Prospect","false","","9171"
"0017000000cvtGCAAY","Tower Products","Prospect","false","","8880"
"0017000000cvtGDAAY","Transcore","Off Maintenance","false","","2014"
"0017000000cvtGEAAY","Trans-Tech, Inc. (jan-05)","Off Maintenance","false","","13"
"0017000000cvtGFAAY","Trex Enterprises - Massachussetts Operations","Prospect","false","",""
"0017000000cvtGGAAY","Trex Enterprises - San Diego Operations","Prospect","false","","10200"
"0017000000cvtGHAAY","Triton Network Systems Inc.","Out of Business","false","","667"
"0017000000cvtGIAAY","Troll Systems","Prospect","false","","8715"
"0017000000cvtGJAAY","TunerSmith","Off Maintenance","false","","8810"
"0017000000cvtGKAAY","Tyco Electronics - Harrisburg","Prospect","false","","5293"
"0017000000cvtGLAAY","Tyco Electronics (M/A-Com) - San Jose Operations (dec 06)","Customer","false","","5779"
"0017000000cvtGMAAY","Tyco Electronics (M/A-Com) - Telford Design Center","Out of Business","false","","10010027"
"0017000000cvtGNAAY","Tyco Electronics (M/A-Com) - Wireless Systems","Prospect","false","","4636"
"0017000000cvtGOAAY","Tyco Electronics, LDI (aug-08)","Off Maintenance","false","","348"
"0017000000cvtGQAAY","U.S. Power","Prospect","false","","8919"
"0017000000cvtGRAAY","Ubidyne Inc. (apr-09)","Payment Due","false","","9180"
"0017000000cvtGSAAY","UCSD Extension Sorrento Mesa Center","No Signed License Agreement","false","","9628"
"0017000000cvtGTAAY","Ulrich Rohde - personal use","No Signed License Agreement","false","","9493"
"0017000000cvtGUAAY","Ultraview Corporation","Off Maintenance","false","","10040077"
"0017000000cvtGVAAY","United States Military Academy USMA","Ex-Customer","false","","6354"
"0017000000cvtGWAAY","Universal Semiconductor Tech, Inc.","Ex-Customer","false","","10010082"
"0017000000cvtGXAAY","University of Arkansas - Electrical Engineering","Ex-Customer","false","","1169"
"0017000000cvtGYAAY","University of Buffalo - Department of Electrical Engineering","Ex-Customer","false","","1106"
"0017000000cvtGbAAI","University of CA - Santa Barbara","Ex-Customer","false","","3157"
"0017000000cvtGcAAI","University of Central Florida - Department of Electrical Engineering","Prospect","false","","9546"
"0017000000cvtGeAAI","University of Denver","Ex-Customer","false","","9495"
"0017000000cvtGfAAI","University of Florida - Department of Electrical and Computer Engineering","Ex-Customer","false","","10000029"
"0017000000cvtGgAAI","University of Michigan - EECS Department","Prospect","false","","1901"
"0017000000cvtGjAAI","University of Illinois - Department of Electrical and Computer Engineering","University","false","","4608"
"0017000000cvtGkAAI","University of Kansas","Ex-Customer","false","","7724"
"0017000000cvtGlAAI","University of Michigan","Ex-Customer","false","","2108"
"0017000000cvtGmAAI","University of Minnesota","University","false","","10108"
"0017000000cvtGnAAI","University of Minnesota - Center for Magnetic Resonance Research","Ex-Customer","false","","9360"
"0017000000cvtGoAAI","University of Mississippi - Department of Electrical Engineering","Ex-Customer","false","","8884"
"0017000000cvtGpAAI","University of Nevada Las Vegas","University","false","","5819"
"0017000000cvtGqAAI","University of South Florida (USF) - WAMI Center","Ex-Customer","false","","9354"
"0017000000cvtGsAAI","University of Tennessee - Department of Electrical and Computer Engineering (ECE)","Ex-Customer","false","","9293"
"0017000000cvtGtAAI","University of Texas at Arlington","Ex-Customer","false","","2507"
"0017000000cvtGuAAI","University of Texas at Brownsville - Department of Engineering","University","false","","10001"
"0017000000cvtGvAAI","University of Virginia","Prospect","false","","1117"
"0017000000cvtGwAAI","University of Washington","University","false","","8177"
"0017000000cvtGyAAI","US Army Aviation and Missle Command (AMCOM) (may-02)","Ex-Customer","false","","10030052"
"0017000000cvtH0AAI","Vector Fields Ltd","Prospect","false","","9049"
"0017000000cvtH2AAI","ViLaboratories, Inc. - GA","Prospect","false","","8985"
"0017000000cvtH5AAI","Vari-L (feb-05)","Off Maintenance","false","","4039"
"0017000000cvtH6AAI","Vectron International - CT","Out of Business","false","","7006"
"0017000000cvtH7AAI","Verifone","Prospect","false","",""
"0017000000cvtH8AAI","Verticom, Inc.","Ex-Customer","false","","10010047"
"0017000000cvtH9AAI","Vexcel (Boulder)","Off Maintenance","false","","7303"
"0017000000cvtHAAAY","ViaCast Networks, Inc.","No Service/Support","false","","2348"
"0017000000cvtHBAAY","VIDA Products, Inc.","Ex-Customer","false","","7098"
"0017000000cvtHCAAY","ViLaboratories, Inc. - MA","Partner","false","","8991"
"0017000000cvtHDAAY","Villanova University - ECE Department","Prospect","false","","10187"
"0017000000cvtHEAAY","Vision Global Network Corp.","Out of Business","false","","778"
"0017000000cvtHFAAY","Vitesse Semiconductor Corporation","Prospect","false","","3007"
"0017000000cvtHGAAY","VSK Photonics, Inc.","Ex-Customer","false","","1133"
"0017000000cvtHHAAY","W.R. Curtice Consulting","Partner","false","","3046"
"0017000000cvtHIAAY","Warpspeed Chips, LLC","Prospect","false","","9277"
"0017000000cvtHJAAY","Wave Technology (dec-05)","Off Maintenance","false","","8517"
"0017000000cvtHLAAY","Wavetec, Inc.","Ex-Customer","false","","1703"
"0017000000cvtHMAAY","Wenzel Associates, Inc. (mar-08)","Off Maintenance","false","","3175"
"0017000000cvtHNAAY","Wes Tech Associates","Customer","false","","1674"
"0017000000cvtHOAAY","WiDeFi Corporation (aug-08)","Off Maintenance","false","","7285"
"0017000000cvtHPAAY","Willis Consulting","Prospect","false","","9593"
"0017000000cvtHQAAY","Winland Electronics","Prospect","false","",""
"0017000000cvtHRAAY","WiQuest Communications, Inc.","Payment Due","false","","9272"
"0017000000cvtHSAAY","Wireless Bypass (may-08)","Off Maintenance","false","","402"
"0017000000cvtHTAAY","Wireless Communication Systems","Consultant","false","","10033"
"0017000000cvtHUAAY","Wireless Connections (sep-07)","Off Maintenance","false","","8306"
"0017000000cvtHVAAY","Wireless Multimedia Solutions","No Service/Support","false","","533"
"0017000000cvtHWAAY","Wispry, Inc. - NC","Off Maintenance","false","","7607"
"0017000000cvtHXAAY","WorldGate Communications","Prospect","false","","8681"
"0017000000cvtHYAAY","Wright State University - College of Engineering and Computer Science","Ex-Customer","false","","3389"
"0017000000cvtHdAAI","Xilinx, Inc.","Prospect","false","","8832"
"0017000000cvtHeAAI","Xpedion Design Systems","Out of Business","false","","3904"
"0017000000cvtHfAAI","XyTrans (aug-07)","Off Maintenance","false","","2215"
"0017000000cvtHgAAI","Yale University","Customer","false","","2750"
"0017000000cvtHhAAI","Yasser Khan - Personal License","University Graduate","false","","10234"
"0017000000cvtHiAAI","Microsemi Corporation - San Diego","Customer","false","","9645"
"0017000000cvtHjAAI","Z-Communications, Inc. - San Jose (R&D Division)","Off Maintenance","false","","9346"
"0017000000cvtHkAAI","Zeland Software, Inc.","No Service/Support","false","","3275"
"0017000000cvtHlAAI","Zia Labs, Inc. (feb-03)","Off Maintenance","false","","1996"
"0017000000cvtHmAAI","Zidget (may-09)","Off Maintenance","false","",""
"0017000000cvtILAAY","Delphi Corporation","Customer","false","","7408"
"0017000000cwQHpAAM","Alcatel-Lucent Technologies - Whippany ( Oct. 09)","Prospect","false","",""
"0017000000cwQHsAAM","Unknown Company","Prospect","false","",""
"0017000000cwVrTAAU","BeRex Corporation - Korea","Customer","false","","11214"
"0017000000cwWWQAA2","Infineon Technologies Austria AG - Villach","Customer","false","","10254"
"0017000000cwXAVAA2","Continental Automotive - Guadalajara","Prospect","false","",""
"0017000000cwXSuAAM","US Dept of Energy","Customer","false","","10271"
"0017000000cwgFuAAI","Kirkland & Ellis LLP","Supplier","false","",""
"0017000000cwkcSAAQ","The Phoenix Company of Chicago","Customer","false","","10260"
"0017000000cwsfkAAA","Sumitomo Electric Device Innovations Inc - Electron Devices Division, Process technology Department","Prospect","false","",""
"0017000000cx8LOAAY","Schmukler Engineering","Prospect","false","","10279"
"0017000000cx8PYAAY","Bluestem Electronics","Prospect","false","","10262"
"0017000000cxA1TAAU","Innovative Communications - Electronic Design and Development Engineering","Aplac Customer","false","","8390"
"0017000000cxA1UAAU","IP Access / TTP Comm (dec-08)","Out of Business","false","","8395"
"0017000000cxA1VAAU","Nokia Technology Platforms - Farnborough","Out of Business","false","","9263"
"0017000000cxA1WAAU","Transense Technologies Plc","Aplac Customer","false","","8478"
"0017000000cxA1XAAU","Cambridge RF Ltd","Partner","false","","7995"
"0017000000cxA1YAAU","Castle Microwave Ltd","Prospect","false","","1428"
"0017000000cxA1ZAAU","Cryo Systems","Ex-Customer","false","","7488"
"0017000000cxA1aAAE","Filtronic - Parent","Prospect","false","","10040048"
"0017000000cxA1bAAE","Thales UK Headquarters","Prospect","false","","8975"
"0017000000cxA1cAAE","University of Oxford - Parent","University","false","","10216"
"0017000000cxA1dAAE","Fresnel (aug-08)","Prospect","false","",""
"0017000000cxA1eAAE","Dynex Semiconductor","Ex-Customer","false","","10010028"
"0017000000cxA1fAAE","ESL Defence Ltd","Ex-Customer","false","","5047"
"0017000000cxA1gAAE","Filtronic Comtek - Kilbride","Ex-Customer","false","","1846"
"0017000000cxA1hAAE","Filtronic Comtek - Shipley","Ex-Customer","false","","237"
"0017000000cxA1iAAE","Filtronic Defence - Shipley","Ex-Customer","false","","229"
"0017000000cxA1jAAE","Institute of Technology Tallaght","Ex-Customer","false","","9414"
"0017000000cxA1kAAE","King's College London","Ex-Customer","false","","334"
"0017000000cxA1lAAE","London South Bank University","Ex-Customer","false","","2436"
"0017000000cxA1mAAE","MicroOncology Ltd. (Creo Medical)","Ex-Customer","false","","5918"
"0017000000cxA1nAAE","Microsaic Systems Ltd.","Ex-Customer","false","","3693"
"0017000000cxA1oAAE","Middlesex University","Ex-Customer","false","","10010113"
